#Frame            All     All[Max]
   49321      26.8183      37.4202
   49322      27.0869      37.4813
   49323      27.1269      37.6910
   49324      27.1481      37.8904
   49325      27.1700      38.0948
   49326      27.0181      37.8240
   49327      27.2111      38.2112
   49328      27.1015      38.1362
   49329      27.0959      38.2081
   49330      27.1000      38.3971
   49331      27.1336      38.5295
   49332      27.0538      38.6375
   49333      27.1930      38.7746
   49334      27.0103      38.5350
   49335      27.0990      39.1230
   49336      27.1276      39.0479
   49337      27.3513      39.2581
   49338      27.3895      39.3099
   49339      27.2704      39.1374
   49340      27.1089      38.9136
   49341      27.3652      38.6266
   49342      27.4665      38.9191
   49343      27.3356      38.9403
   49344      27.4917      39.2781
   49345      27.3778      38.7492
   49346      27.3543      38.9052
   49347      27.5452      39.2027
   49348      27.4849      38.8307
   49349      27.3913      38.5810
   49350      27.2052      38.7216
   49351      27.2952      38.8740
   49352      27.5478      39.3309
   49353      27.4788      39.3013
   49354      27.3697      39.2597
   49355      27.2251      39.3693
   49356      27.3641      39.3044
   49357      27.4545      40.0267
   49358      27.5965      40.2099
   49359      27.8106      40.4485
   49360      27.9721      40.4502
   49361      28.0606      41.1224
   49362      28.3950      41.2937
   49363      28.3641      41.1800
   49364      28.3943      41.2150
   49365      28.3880      40.8633
   49366      28.3571      40.5309
   49367      28.4045      40.8666
   49368      28.0942      40.3644
   49369      28.0696      40.5823
   49370      27.9365      40.4322
   49371      27.9049      40.7592
   49372      27.5982      39.8162
   49373      27.4543      39.8500
   49374      27.6724      39.8140
   49375      27.5448      39.7865
   49376      27.5844      39.8078
   49377      27.4049      39.5768
   49378      27.3684      39.8467
   49379      27.2711      39.5554
   49380      27.3161      39.1908
   49381      27.2430      39.6114
   49382      27.4305      39.7671
   49383      27.4410      39.4630
   49384      27.4790      39.6693
   49385      27.5392      39.5342
   49386      27.3305      39.4583
   49387      27.2022      38.7554
   49388      27.3903      39.0886
   49389      27.3744      38.9111
   49390      27.2358      38.9598
   49391      27.3848      38.8171
   49392      27.5284      38.5883
   49393      27.5984      39.0476
   49394      27.5218      38.9794
   49395      27.6399      39.5253
   49396      27.4476      38.7830
   49397      27.5316      38.9279
   49398      27.5037      38.5619
   49399      27.4368      38.5530
   49400      27.0343      37.8469
   49401      26.8667      37.6239
   49402      26.8314      37.5515
   49403      26.9096      37.1715
   49404      27.1198      37.4938
   49405      26.7259      37.2868
   49406      26.7396      36.9905
   49407      26.9575      37.5910
   49408      26.9289      37.8630
   49409      26.9113      37.3926
   49410      26.9587      37.2680
   49411      27.0307      37.8250
   49412      26.9555      37.3883
   49413      26.8058      37.3442
   49414      26.8014      36.7508
   49415      26.7554      36.4849
   49416      26.6930      35.8705
   49417      26.7705      36.6750
   49418      26.7076      36.5612
   49419      26.8843      37.0479
   49420      27.0403      37.0259
   49421      26.9187      37.2256
   49422      26.9697      36.9952
   49423      26.9771      37.3471
   49424      27.0498      37.8849
   49425      27.2448      38.2446
   49426      27.0846      38.1780
   49427      27.0536      37.9594
   49428      26.9906      37.7119
   49429      26.9481      37.3615
   49430      26.8563      36.8420
   49431      26.8225      36.6788
   49432      26.7653      36.7887
   49433      26.9605      37.2343
   49434      26.9808      36.7677
   49435      26.9241      36.8269
   49436      26.6399      36.4352
   49437      26.6193      36.1315
   49438      26.6030      36.4474
   49439      26.4382      35.7305
   49440      26.5061      35.9945
   49441      26.5846      35.9607
   49442      26.8075      36.7489
   49443      26.8708      36.4265
   49444      26.8443      36.8917
   49445      26.7935      36.7901
   49446      26.8799      36.9389
   49447      26.6949      36.4525
   49448      26.8360      36.7707
   49449      26.5775      36.7361
   49450      26.8212      36.7275
   49451      26.8371      37.1832
   49452      26.9399      37.4230
   49453      26.8056      36.8435
   49454      26.9035      37.0722
   49455      26.9965      37.2975
   49456      26.8506      36.7421
   49457      27.0063      37.1598
   49458      27.0121      36.4185
   49459      27.0852      37.3486
   49460      27.0913      37.2215
   49461      26.9627      36.4472
   49462      26.8649      36.6276
   49463      26.9954      36.5856
   49464      26.6863      35.7290
   49465      26.7738      36.1005
   49466      26.7124      35.9725
   49467      26.7285      36.0627
   49468      26.7186      36.1564
   49469      26.7038      36.7571
   49470      26.8035      36.5336
   49471      26.8423      37.3320
   49472      26.9177      37.1043
   49473      27.0336      37.1443
   49474      27.0406      37.4274
   49475      26.7032      36.4326
   49476      26.6177      36.5757
   49477      26.5180      36.5659
   49478      26.5047      36.5142
   49479      26.3509      35.7041
   49480      26.3392      36.3150
   49481      26.2413      36.0003
   49482      26.4081      35.6347
   49483      26.4480      35.9991
   49484      26.5403      36.2688
   49485      26.6066      35.6181
   49486      26.6959      35.6590
   49487      26.7285      35.6840
   49488      26.9293      35.2629
   49489      26.7059      34.6973
   49490      26.8870      35.1202
   49491      26.7778      35.2994
   49492      26.6847      34.9377
   49493      26.8642      34.7352
   49494      26.8458      34.9182
   49495      26.9385      35.0250
   49496      26.8516      35.0964
   49497      26.8249      35.2093
   49498      26.7790      35.0008
   49499      26.9014      34.9754
   49500      27.0247      35.1691
   49501      26.9771      35.2236
   49502      27.1900      36.0303
   49503      26.8704      35.3444
   49504      26.8513      35.3104
   49505      26.7701      35.4912
   49506      26.7326      35.3224
   49507      26.6248      35.4257
   49508      26.7101      35.6159
   49509      26.7601      35.7989
   49510      26.4542      35.7691
   49511      26.3329      35.7461
   49512      26.1930      34.8281
   49513      26.0082      34.7966
   49514      26.0026      34.3010
   49515      25.8109      34.0574
   49516      25.8639      34.4644
   49517      25.7662      34.3070
   49518      25.7095      47.7541
   49519      25.6394      33.8834
   49520      25.8453      33.8869
   49521      25.8018      47.3336
   49522      25.6954      47.4885
   49523      25.5972      33.3010
   49524      25.9839      33.9427
   49525      25.9678      33.3014
   49526      25.9389      33.6649
   49527      25.7684      47.0370
   49528      25.7665      33.5184
   49529      25.7362      47.7317
   49530      25.6513      47.7306
   49531      25.6605      47.4410
   49532      25.5070      33.3029
   49533      25.5808      33.0875
   49534      25.5555      47.0774
   49535      25.7024      33.2116
   49536      26.0127      34.4561
   49537      25.8808      34.0678
   49538      25.9270      48.0488
   49539      25.7953      48.3049
   49540      25.6447      33.3647
   49541      25.5548      33.6100
   49542      25.4311      33.1146
   49543      25.3386      46.4999
   49544      25.4529      33.2913
   49545      25.6239      34.1045
   49546      25.3385      33.2117
   49547      25.5055      34.0760
   49548      25.6536      48.0399
   49549      25.5091      33.4386
   49550      25.3617      47.3356
   49551      25.5796      48.1627
   49552      25.6592      48.4486
   49553      25.8343      48.0260
   49554      25.7474      48.1412
   49555      25.6560      48.2209
   49556      25.7971      48.3926
   49557      26.1422      49.1179
   49558      25.9339      34.2199
   49559      25.9477      34.1328
   49560      25.7410      48.0171
   49561      25.5429      47.7702
   49562      25.6947      48.2438
   49563      25.9266      48.1195
   49564      25.8791      48.6198
   49565      26.0490      48.9835
   49566      26.1967      49.3092
   49567      26.2301      49.0639
   49568      26.1745      49.1634
   49569      25.9912      48.6495
   49570      26.0201      48.7398
   49571      26.0041      48.5683
   49572      25.9821      48.7308
   49573      26.0502      49.0758
   49574      26.3890      49.3965
   49575      26.4199      49.2826
   49576      26.5625      49.6898
   49577      26.8063      50.1805
   49578      26.7323      49.6353
   49579      26.6336      49.8905
   49580      26.4984      49.4672
   49581      26.4937      49.6293
   49582      26.4794      49.1829
   49583      26.2403      49.3475
   49584      26.2751      49.4147
   49585      26.4290      49.2705
   49586      26.5578      49.2207
   49587      26.5567      49.5092
   49588      26.7338      35.6101
   49589      26.8210      35.2203
   49590      26.8465      35.9450
   49591      26.7999      35.9657
   49592      26.9008      35.7355
   49593      27.0812      36.6101
   49594      26.9486      35.9772
   49595      26.8354      35.2167
   49596      26.7722      35.4200
   49597      26.6282      34.5960
   49598      26.8191      34.9230
   49599      26.7344      34.5590
   49600      26.8677      34.3594
   49601      26.9208      34.5181
   49602      26.8619      34.6253
   49603      26.6230      34.1437
   49604      26.5719      34.1596
   49605      26.6295      34.2635
   49606      26.5330      34.9739
   49607      26.6393      35.2383
   49608      26.6537      35.9229
   49609      26.7743      35.7001
   49610      26.9254      36.0739
   49611      26.8865      36.0975
   49612      26.8782      35.7487
   49613      26.8521      35.7963
   49614      26.5766      35.8881
   49615      26.4175      34.9787
   49616      26.5163      34.6273
   49617      26.2953      34.5605
   49618      26.2961      33.9497
   49619      26.1565      34.3289
   49620      26.1989      33.9835
   49621      26.0742      33.7377
   49622      26.0461      33.2782
   49623      26.0040      34.1357
   49624      25.9962      33.7327
   49625      26.1352      33.9547
   49626      26.0435      34.1739
   49627      26.2780      34.6644
   49628      26.4072      35.2149
   49629      26.5999      35.1911
   49630      26.4741      34.6050
   49631      26.6195      35.2108
   49632      26.4943      34.4398
   49633      26.4324      33.9062
   49634      26.4014      34.6100
   49635      26.3313      34.8843
   49636      26.3990      34.5285
   49637      26.4853      34.8036
   49638      26.3279      34.4148
   49639      26.2303      34.4584
   49640      26.3287      34.4304
   49641      26.4653      34.7460
   49642      26.3657      34.7372
   49643      26.3052      33.9180
   49644      26.3276      48.5040
   49645      26.2829      33.9609
   49646      26.4810      34.6698
   49647      26.2876      34.2884
   49648      26.4671      34.7487
   49649      26.6125      35.0558
   49650      26.7709      35.3563
   49651      26.7761      35.2078
   49652      26.7808      34.7391
   49653      26.7218      34.9313
   49654      26.5732      34.7742
   49655      26.5747      34.8458
   49656      26.3587      49.3233
   49657      26.2032      34.6412
   49658      26.1810      49.0184
   49659      25.9883      34.1856
   49660      26.1287      34.2433
   49661      26.0293      34.1026
   49662      26.1533      34.6233
   49663      26.1300      34.3494
   49664      26.1886      34.0062
   49665      26.2955      34.4702
   49666      26.4976      34.0230
   49667      26.4919      34.3301
   49668      26.3078      34.1854
   49669      26.2084      33.9123
   49670      26.1863      33.8196
   49671      26.3145      34.5753
   49672      26.3367      35.2397
   49673      26.3598      34.9255
   49674      26.3783      35.1946
   49675      26.2655      34.9302
   49676      26.4082      35.4497
   49677      26.4352      35.6018
   49678      26.5205      35.2524
   49679      26.7089      35.8452
   49680      26.6451      35.9099
   49681      26.6890      35.5355
   49682      26.8065      36.1291
   49683      26.9928      36.5489
   49684      27.1092      36.6801
   49685      26.9514      35.7883
   49686      26.9392      36.4719
   49687      26.8042      36.1293
   49688      26.6451      35.6762
   49689      26.8158      35.1528
   49690      26.6950      35.4608
   49691      26.8258      36.0901
   49692      26.7561      35.4702
   49693      26.8674      36.2593
   49694      26.6872      35.6833
   49695      26.9118      35.2573
   49696      26.6291      35.2437
   49697      26.6080      35.5063
   49698      26.6819      35.2221
   49699      26.6773      35.3980
   49700      26.7664      35.7114
   49701      26.5799      35.2309
   49702      26.2886      35.1103
   49703      25.9981      49.1737
   49704      26.1237      35.0193
   49705      26.1403      34.9619
   49706      26.2192      49.7995
   49707      26.1625      49.7918
   49708      26.1754      50.1905
   49709      26.0213      49.3283
   49710      26.0447      34.8258
   49711      26.1139      35.2559
   49712      25.8712      34.4120
   49713      25.5993      34.0397
   49714      25.6036      34.2846
   49715      25.7991      34.4353
   49716      25.7245      34.2477
   49717      25.8290      34.1644
   49718      26.0244      35.0091
   49719      26.1781      35.4577
   49720      26.1351      34.9643
   49721      26.1353      34.7527
   49722      26.2177      34.7331
   49723      26.2938      35.1897
   49724      26.3593      35.1532
   49725      26.4554      35.1212
   49726      26.4810      35.5643
   49727      26.5542      35.3572
   49728      26.5343      34.8127
   49729      26.8587      34.9760
   49730      26.5490      35.1644
   49731      26.3724      34.8288
   49732      26.4154      34.8188
   49733      26.6111      35.5602
   49734      26.5965      35.9092
   49735      26.5156      35.7625
   49736      26.5347      35.4530
   49737      26.4393      35.2171
   49738      26.3191      35.4013
   49739      26.2694      35.4770
   49740      26.2608      35.0244
   49741      26.4376      35.0358
   49742      26.5575      35.0740
   49743      26.3952      34.6735
   49744      26.5089      35.1313
   49745      26.4864      35.3042
   49746      26.4372      34.8349
   49747      26.2486      34.8686
   49748      26.3966      35.4507
   49749      26.5162      35.5837
   49750      26.5559      35.4557
   49751      26.4954      35.4705
   49752      26.6978      35.6286
   49753      26.5433      35.0322
   49754      26.6247      35.5025
   49755      26.7397      35.1324
   49756      26.8482      35.4815
   49757      26.8091      35.2455
   49758      26.9886      35.2461
   49759      26.8446      35.0856
   49760      26.5552      34.7675
   49761      26.7542      35.2253
   49762      26.7018      34.8171
   49763      26.7294      35.0200
   49764      26.8632      35.0071
   49765      26.8354      35.9029
   49766      26.9407      35.4864
   49767      26.9599      35.9311
   49768      26.8139      35.6861
   49769      26.8152      35.3566
   49770      27.0047      36.2364
   49771      27.1915      37.0869
   49772      26.8267      35.9712
   49773      26.6360      35.3795
   49774      26.6657      35.5390
   49775      26.9016      36.2217
   49776      26.8745      35.8242
   49777      26.7828      36.4322
   49778      26.8291      35.8581
   49779      26.8791      36.3325
   49780      26.6095      35.7450
   49781      26.6168      35.2000
   49782      26.5611      49.4924
   49783      26.6332      35.2393
   49784      26.7918      35.7128
   49785      26.8763      36.2980
   49786      26.7420      35.6501
   49787      26.7206      35.4781
   49788      26.7107      35.4945
   49789      26.6387      34.5544
   49790      26.6272      35.0458
   49791      26.6894      35.3200
   49792      26.6728      35.1830
   49793      26.9016      35.7378
   49794      26.9091      35.9607
   49795      26.9966      35.8862
   49796      27.2152      36.1157
   49797      27.3084      36.2149
   49798      27.1675      36.3682
   49799      27.0897      35.8902
   49800      27.2592      36.2752
   49801      27.2730      36.3941
   49802      27.2557      36.9120
   49803      27.3591      36.7477
   49804      27.3613      36.6213
   49805      27.3800      36.9225
   49806      27.3183      36.8421
   49807      27.3405      36.5348
   49808      27.3880      36.8532
   49809      27.4416      37.3696
   49810      27.3843      37.3091
   49811      27.6700      38.1367
   49812      27.6320      37.6764
   49813      27.6272      37.8255
   49814      27.7178      37.9693
   49815      27.6877      38.3598
   49816      27.4638      37.4632
   49817      27.3574      37.8105
   49818      27.4604      37.0730
   49819      27.2109      36.4233
   49820      27.3508      36.6727
   49821      27.5176      36.3152
   49822      27.4374      37.0064
   49823      27.5156      36.9514
   49824      27.2709      36.1426
   49825      27.2488      36.5286
   49826      27.1897      36.5429
   49827      27.1566      36.1476
   49828      27.3804      36.3856
   49829      27.4572      36.5626
   49830      27.3234      36.8061
   49831      27.2197      36.6951
   49832      27.0542      36.3652
   49833      27.0935      36.7236
   49834      27.2467      36.7737
   49835      27.4649      37.2755
   49836      27.3501      37.5135
   49837      27.3460      38.0135
   49838      27.3739      37.7299
   49839      27.4716      38.4188
   49840      27.2465      37.2827
   49841      27.0165      37.3408
   49842      26.8873      36.7858
   49843      26.9538      36.6240
   49844      26.8658      36.3065
   49845      26.9467      36.4494
   49846      26.9067      36.4765
   49847      26.7426      35.8119
   49848      26.7934      36.5355
   49849      26.9389      36.4253
   49850      26.8372      35.7483
   49851      26.7154      36.1451
   49852      26.8220      35.8516
   49853      26.6275      35.8625
   49854      26.6570      35.9516
   49855      26.6559      35.9635
   49856      26.6233      35.4983
   49857      26.6167      35.2337
   49858      26.6053      35.0061
   49859      26.8003      35.5080
   49860      26.5912      35.4673
   49861      26.4996      35.6748
   49862      26.5479      35.5565
   49863      26.5968      36.0490
   49864      26.6434      35.6995
   49865      26.4947      35.2638
   49866      26.2633      34.9428
   49867      26.2491      34.7297
   49868      26.3342      35.3522
   49869      26.2243      34.2745
   49870      26.0600      34.7091
   49871      26.0617      34.5568
   49872      26.1124      34.4440
   49873      26.0488      34.5931
   49874      26.0986      34.0878
   49875      26.1444      34.4834
   49876      26.1279      34.4360
   49877      26.1949      48.6496
   49878      26.1560      49.0716
   49879      26.2649      48.6092
   49880      26.0940      48.2319
   49881      26.0470      34.0160
   49882      25.9597      34.1018
   49883      26.0120      33.5618
   49884      26.1588      34.1323
   49885      26.3125      33.9623
   49886      26.4449      34.3098
   49887      26.4888      34.6423
   49888      26.3930      34.2482
   49889      26.2754      34.7461
   49890      26.4111      35.5219
   49891      26.4760      35.7039
   49892      26.4817      35.9343
   49893      26.6467      36.2851
   49894      26.6859      36.3074
   49895      26.3731      35.3060
   49896      26.5497      35.6675
   49897      26.6661      35.6936
   49898      26.5570      35.8437
   49899      26.4646      35.6634
   49900      26.4947      35.9409
   49901      26.4919      35.4355
   49902      26.7039      36.0592
   49903      26.6892      35.9817
   49904      26.7549      35.6506
   49905      26.7762      35.6713
   49906      26.7397      35.4241
   49907      26.6684      35.7939
   49908      26.8026      35.7171
   49909      26.7237      35.8092
   49910      26.6560      35.5512
   49911      26.4902      34.7053
   49912      26.5246      34.7747
   49913      26.5577      35.1491
   49914      26.5988      35.0179
   49915      26.5617      35.4214
   49916      26.3664      35.3869
   49917      26.3911      35.7617
   49918      26.6648      36.2402
   49919      26.7811      36.0891
   49920      26.8291      36.5284
   49921      26.8149      36.8315
   49922      26.6111      35.8360
   49923      26.6827      36.3426
   49924      26.4310      35.5023
   49925      26.4826      35.9109
   49926      26.4466      35.6808
   49927      26.1257      35.0288
   49928      26.4584      35.6499
   49929      26.3032      35.3063
   49930      26.5054      36.2022
   49931      26.5233      35.9592
   49932      26.3547      35.7569
   49933      26.2632      35.7820
   49934      26.1374      35.6095
   49935      26.1944      35.8131
   49936      26.1674      36.0574
   49937      26.0751      35.6851
   49938      26.2559      36.5313
   49939      26.1807      36.2202
   49940      26.4302      36.6104
   49941      26.4284      36.6979
   49942      26.5690      36.5285
   49943      26.6331      36.7134
   49944      26.7025      36.9825
   49945      26.6431      37.4876
   49946      26.7588      37.6712
   49947      26.7081      36.7291
   49948      26.8171      36.5575
   49949      26.8719      36.5347
   49950      26.6573      36.4044
   49951      26.8145      37.0500
   49952      26.6888      36.2862
   49953      27.0005      36.9978
   49954      26.9756      37.2027
   49955      26.9334      37.1803
   49956      26.9263      37.0779
   49957      27.0589      37.5110
   49958      27.1010      37.6308
   49959      26.9450      37.7751
   49960      26.8505      37.4935
   49961      27.0653      37.9170
   49962      27.0594      37.4018
   49963      27.0076      37.3483
   49964      26.9545      36.8494
   49965      26.9085      36.9170
   49966      26.9306      37.0619
   49967      27.1354      37.2693
   49968      27.0453      37.0809
   49969      27.1009      37.0951
   49970      27.2030      37.1253
   49971      27.1082      37.1534
   49972      27.0771      36.6193
   49973      26.8283      36.9077
   49974      26.8058      36.9144
   49975      26.7671      37.4751
   49976      26.9413      38.1053
   49977      26.7443      37.2399
   49978      26.7879      37.4042
   49979      26.7843      37.4688
   49980      26.7953      37.8540
   49981      27.0956      37.8812
   49982      26.9340      37.5353
   49983      27.0798      37.6953
   49984      26.9589      37.6683
   49985      26.9440      37.2637
   49986      27.1702      37.9969
   49987      27.1751      38.0244
   49988      27.1305      37.4106
   49989      27.0496      37.1789
   49990      27.1711      37.3184
   49991      27.0463      37.0204
   49992      26.9005      37.0944
   49993      26.9497      37.7882
   49994      26.8746      37.7628
   49995      26.9752      37.7857
   49996      26.9075      37.7771
   49997      26.9334      37.4023
   49998      26.9655      37.6260
   49999      27.1067      37.8211
   50000      27.1702      37.7888
   50001      27.1716      37.6439
   50002      27.1593      37.9178
   50003      27.1241      37.7034
   50004      26.8992      37.9811
   50005      27.0569      37.4651
   50006      27.2363      37.9978
   50007      27.2322      37.7142
   50008      27.1323      37.4844
   50009      27.1348      37.6348
   50010      27.1282      37.3291
   50011      27.2142      37.5733
   50012      27.0937      37.2889
   50013      27.2414      37.4114
   50014      27.2228      36.8148
   50015      27.3575      37.3380
   50016      27.3609      37.8645
   50017      27.4921      37.9478
   50018      27.5765      37.9229
   50019      27.6409      38.2173
   50020      27.5418      38.3493
   50021      27.4360      38.1213
   50022      27.8523      38.6311
   50023      27.6426      38.0818
   50024      27.5800      38.7529
   50025      27.8390      39.0644
   50026      27.6873      38.7675
   50027      27.7358      38.9882
   50028      27.7388      39.5147
   50029      27.6276      38.8279
   50030      27.7083      38.7927
   50031      27.6141      38.4792
   50032      27.5654      38.1034
   50033      27.6885      39.1408
   50034      27.6690      38.5546
   50035      27.5526      38.9525
   50036      27.4536      38.5114
   50037      27.5910      38.6157
   50038      27.4285      38.7182
   50039      27.3984      38.2904
   50040      27.4418      38.9307
   50041      27.6114      38.8761
   50042      27.7547      38.7462
   50043      27.8992      39.3997
   50044      27.9174      38.9672
   50045      27.9267      39.6730
   50046      27.7658      38.9002
   50047      27.7087      39.0163
   50048      27.4697      38.4228
   50049      27.2794      38.1959
   50050      27.1113      37.7365
   50051      27.1432      37.4653
   50052      27.1046      36.8247
   50053      26.9506      37.0163
   50054      26.8390      36.6885
   50055      26.7462      36.7323
   50056      26.7507      36.7417
   50057      27.0796      36.6259
   50058      27.1565      37.3768
   50059      27.2209      37.1743
   50060      27.0439      36.4565
   50061      27.0805      36.9719
   50062      27.2033      36.7885
   50063      27.1928      37.0428
   50064      27.0480      36.5649
   50065      27.1447      37.0480
   50066      27.2807      37.0385
   50067      27.2751      36.8882
   50068      27.4451      37.2122
   50069      27.4799      37.1625
   50070      27.4364      37.3282
   50071      27.3270      37.4076
   50072      27.3683      37.3845
   50073      27.1349      36.9642
   50074      27.4491      37.8664
   50075      27.3023      37.2847
   50076      27.1556      36.5235
   50077      27.3917      37.2905
   50078      27.1234      36.6022
   50079      27.1464      36.9391
   50080      27.3978      37.5908
   50081      27.4784      37.7317
   50082      27.4602      37.7750
   50083      27.3847      37.1645
   50084      27.3861      37.0847
   50085      27.5105      37.5519
   50086      27.5609      37.8445
   50087      27.2402      37.5267
   50088      27.3474      37.5305
   50089      27.5185      37.5962
   50090      27.2975      37.4605
   50091      27.1526      37.4788
   50092      27.1423      37.3779
   50093      27.0654      36.8637
   50094      26.9896      36.0580
   50095      27.0620      36.7893
   50096      26.8880      36.1623
   50097      27.3285      37.3759
   50098      27.3386      37.8705
   50099      27.4217      37.9607
   50100      27.1786      37.3152
   50101      27.1484      37.5190
   50102      27.1892      37.9078
   50103      27.0774      37.6027
   50104      27.0691      37.5341
   50105      27.3047      38.4727
   50106      27.5918      38.8560
   50107      27.5485      38.8204
   50108      27.3722      38.1984
   50109      27.3625      38.4628
   50110      27.4889      38.9333
   50111      27.4043      38.7325
   50112      27.2647      38.0776
   50113      27.4265      39.2936
   50114      27.4387      38.9211
   50115      27.2437      38.3183
   50116      27.2828      38.8466
   50117      27.2360      38.7069
   50118      27.3431      38.7906
   50119      27.3087      38.6079
   50120      27.3345      39.2226
   50121      27.1617      38.5427
   50122      27.3643      39.2445
   50123      27.3337      39.2017
   50124      27.1960      38.7790
   50125      27.2711      38.8431
   50126      27.2156      38.9949
   50127      26.9310      37.8742
   50128      27.1424      38.3077
   50129      27.1764      38.6897
   50130      27.3140      38.5697
   50131      27.3494      38.6037
   50132      27.4560      38.1973
   50133      27.3281      37.9277
   50134      27.4409      38.4623
   50135      27.2493      37.7543
   50136      27.2097      38.2790
   50137      27.2696      38.4907
   50138      27.4276      38.5631
   50139      27.3312      38.2957
   50140      27.4260      38.7202
   50141      27.3142      38.3571
   50142      27.3558      38.5950
   50143      27.2902      38.4184
   50144      27.3877      38.7918
   50145      27.1058      37.8272
   50146      26.8471      37.3450
   50147      27.1194      38.4310
   50148      27.0868      38.1718
   50149      27.2257      38.7646
   50150      27.0929      38.6371
   50151      26.8338      37.9816
   50152      26.6404      37.4674
   50153      26.5849      36.9592
   50154      26.4987      36.8637
   50155      26.6306      37.2027
   50156      26.6326      37.8526
   50157      26.6799      38.0502
   50158      26.8028      38.0670
   50159      26.7223      38.2400
   50160      26.6214      37.6226
   50161      26.7141      37.5480
   50162      26.7466      37.8095
   50163      26.8625      38.5359
   50164      26.9958      38.5423
   50165      27.1060      37.8454
   50166      27.1291      38.3105
   50167      26.9816      38.0308
   50168      27.0105      38.3158
   50169      26.6974      37.8627
   50170      26.8599      37.6269
   50171      26.8932      38.4832
   50172      27.0767      38.5022
   50173      26.9456      38.0453
   50174      26.9425      37.8349
   50175      26.9590      38.3783
   50176      26.9548      38.3948
   50177      26.9905      38.5809
   50178      26.7632      37.8623
   50179      26.9141      38.8915
   50180      26.8940      38.4654
   50181      26.9559      38.6239
   50182      26.8888      38.2664
   50183      26.8894      38.0397
   50184      26.9160      38.6578
   50185      26.8548      38.4481
   50186      26.8842      38.5265
   50187      26.5557      38.2116
   50188      26.8112      38.5848
   50189      26.7790      38.7297
   50190      26.7975      38.6509
   50191      26.7457      38.8144
   50192      26.7977      39.2984
   50193      26.9781      39.3890
   50194      26.9833      39.3377
   50195      27.0857      39.8246
   50196      26.9950      39.4894
   50197      27.1000      39.5522
   50198      27.1109      39.4786
   50199      26.9478      39.0457
   50200      26.6543      39.2987
   50201      26.6624      39.0625
   50202      26.4969      38.8543
   50203      26.4692      38.3614
   50204      26.3740      37.5214
   50205      26.6497      38.3495
   50206      26.6794      38.8319
   50207      26.5977      38.7401
   50208      26.6933      38.4079
   50209      26.7008      38.8420
   50210      26.7193      38.6197
   50211      26.7202      39.2148
   50212      26.6606      38.6350
   50213      26.6864      39.2271
   50214      26.6096      38.6495
   50215      26.5723      38.7697
   50216      26.3685      38.0344
   50217      26.4089      38.1728
   50218      26.5269      39.2480
   50219      26.5150      39.3610
   50220      26.5609      39.5786
   50221      26.6865      40.1209
   50222      26.7310      39.8644
   50223      26.8117      40.3196
   50224      26.6182      39.2314
   50225      26.6803      39.0975
   50226      26.4115      38.8857
   50227      26.2160      38.3832
   50228      26.3875      38.9571
   50229      26.4960      39.0681
   50230      26.6299      39.5294
   50231      26.4385      38.2898
   50232      26.4977      39.0518
   50233      26.3791      38.4955
   50234      26.4276      38.3151
   50235      26.5437      38.5619
   50236      26.5131      38.7054
   50237      26.4175      38.4635
   50238      26.6494      38.5670
   50239      26.6045      38.7588
   50240      26.7069      39.0215
   50241      26.6277      39.0671
   50242      26.5634      39.1137
   50243      26.5113      38.0572
   50244      26.7336      38.4371
   50245      26.6858      38.3086
   50246      26.6110      38.5825
   50247      26.8032      38.4100
   50248      26.6737      38.0497
   50249      26.6104      38.0476
   50250      26.6355      38.1695
   50251      26.6779      38.1534
   50252      26.7092      37.8735
   50253      26.8644      38.8411
   50254      26.6566      38.5868
   50255      26.6567      38.7861
   50256      26.5447      38.2355
   50257      26.7100      38.7901
   50258      26.8293      38.6094
   50259      26.8890      39.0958
   50260      26.8281      38.9236
   50261      26.8994      38.8705
   50262      26.8643      38.9859
   50263      26.7590      38.5164
   50264      26.7781      39.0047
   50265      26.7434      38.5333
   50266      26.7445      38.9236
   50267      26.3598      37.9501
   50268      26.5981      38.4811
   50269      26.4634      37.7354
   50270      26.3342      37.7587
   50271      26.4427      37.8856
   50272      26.4775      38.2302
   50273      26.4899      38.5843
   50274      26.5366      38.5207
   50275      26.7894      38.7089
   50276      26.8180      39.1601
   50277      27.1093      39.4658
   50278      27.1787      39.5419
   50279      27.3298      39.8465
   50280      27.1383      39.5919
   50281      27.1448      40.0685
   50282      27.0550      40.0691
   50283      27.0273      39.2661
   50284      26.9683      39.1636
   50285      27.2847      40.1474
   50286      27.1789      39.6880
   50287      27.2488      39.6018
   50288      27.3119      39.6323
   50289      27.2464      39.6467
   50290      27.3018      39.9282
   50291      27.3318      39.9308
   50292      27.1646      39.3339
   50293      27.1476      39.5748
   50294      27.2952      39.6189
   50295      27.3534      39.6439
   50296      27.5936      40.2541
   50297      27.4697      39.7493
   50298      27.3412      39.5582
   50299      27.2356      39.9053
   50300      27.2594      39.4027
   50301      27.3128      39.6969
   50302      27.5665      40.5801
   50303      27.4692      39.9278
   50304      27.5148      40.3580
   50305      27.3304      39.5299
   50306      27.0877      38.9158
   50307      27.1143      39.0717
   50308      27.2206      39.3058
   50309      27.2717      39.3135
   50310      27.2767      39.6689
   50311      27.1924      39.6414
   50312      27.1167      39.0066
   50313      27.3955      39.8241
   50314      27.3081      39.4793
   50315      27.3243      39.2480
   50316      27.3227      39.8783
   50317      27.1365      39.1982
   50318      27.1903      39.4262
   50319      27.0479      39.1656
