#Frame            All     All[Max]
   47356      18.3100      31.9877
   47357      18.2982      31.5578
   47358      18.2559      31.7310
   47359      18.2286      31.1995
   47360      18.4184      31.6823
   47361      18.3360      31.7526
   47362      18.4140      32.5401
   47363      18.5024      32.1957
   47364      18.3353      31.1213
   47365      18.3727      22.3493
   47366      18.4417      22.2468
   47367      18.4478      22.3760
   47368      18.4383      22.0364
   47369      18.4998      22.6695
   47370      18.4322      30.9353
   47371      18.3337      22.1689
   47372      18.4622      22.5688
   47373      18.3536      31.6703
   47374      18.3794      22.3799
   47375      18.3754      31.5730
   47376      18.3661      22.0062
   47377      18.4678      22.1696
   47378      18.4727      31.5351
   47379      18.4791      22.1197
   47380      18.3655      31.1800
   47381      18.3145      21.8146
   47382      18.4407      31.0132
   47383      18.4728      30.8072
   47384      18.4348      21.7962
   47385      18.3237      30.2404
   47386      18.3673      31.1084
   47387      18.3971      21.7071
   47388      18.3444      21.8584
   47389      18.6811      22.7597
   47390      18.5828      22.5519
   47391      18.5792      22.8847
   47392      18.4679      22.1275
   47393      18.4932      22.7038
   47394      18.5221      23.0409
   47395      18.4853      23.0420
   47396      18.5786      23.1142
   47397      18.4601      22.6692
   47398      18.3435      22.0966
   47399      18.4199      32.0763
   47400      18.3502      22.6702
   47401      18.4102      22.9818
   47402      18.3430      22.3599
   47403      18.3563      31.4935
   47404      18.4286      22.2541
   47405      18.3608      21.9387
   47406      18.3187      22.2289
   47407      18.2888      31.6880
   47408      18.3184      22.0598
   47409      18.2032      22.0803
   47410      18.2927      31.4606
   47411      18.2768      32.4276
   47412      18.2300      31.5903
   47413      18.2900      30.7173
   47414      18.2569      31.1639
   47415      18.1901      22.0215
   47416      18.1082      22.2973
   47417      18.1988      30.6842
   47418      18.2624      22.3349
   47419      18.2360      22.2778
   47420      18.1262      22.2604
   47421      18.2425      22.0351
   47422      18.2514      22.4248
   47423      18.2422      22.3803
   47424      18.3108      22.4432
   47425      18.0655      22.4678
   47426      18.3290      22.7226
   47427      18.1904      22.5020
   47428      18.2538      22.6212
   47429      18.2107      22.8321
   47430      18.1716      22.5906
   47431      18.2679      22.3105
   47432      18.3272      22.6558
   47433      18.4503      23.1326
   47434      18.4106      23.5227
   47435      18.4081      23.3578
   47436      18.4715      22.8977
   47437      18.4290      23.3084
   47438      18.4082      23.3536
   47439      18.3739      22.2459
   47440      18.3748      22.4603
   47441      18.4542      31.3055
   47442      18.2829      31.7934
   47443      18.3873      31.3149
   47444      18.4420      22.8118
   47445      18.5304      22.8061
   47446      18.4516      22.7947
   47447      18.4700      31.4043
   47448      18.4855      22.7315
   47449      18.4256      22.2980
   47450      18.3554      22.1944
   47451      18.3815      22.3831
   47452      18.3015      22.2716
   47453      18.2000      21.8409
   47454      18.2186      22.5716
   47455      18.3205      22.6670
   47456      18.5164      22.5682
   47457      18.4864      22.6090
   47458      18.5202      22.6086
   47459      18.4339      22.7097
   47460      18.5106      22.8264
   47461      18.3582      22.4694
   47462      18.4717      22.5042
   47463      18.3532      32.3916
   47464      18.4921      22.8854
   47465      18.4230      22.4240
   47466      18.3852      22.8946
   47467      18.4450      22.5258
   47468      18.3381      31.9369
   47469      18.3956      32.0133
   47470      18.3127      22.5286
   47471      18.3499      31.4635
   47472      18.4090      22.3764
   47473      18.3970      31.6846
   47474      18.4635      22.9901
   47475      18.5372      31.9043
   47476      18.4741      22.3387
   47477      18.5048      31.8786
   47478      18.4612      31.1366
   47479      18.2885      31.4375
   47480      18.3497      31.5050
   47481      18.4504      32.4194
   47482      18.3630      32.2631
   47483      18.3064      22.3717
   47484      18.2901      31.3577
   47485      18.2462      31.2286
   47486      18.3027      31.3461
   47487      18.1635      30.5829
   47488      18.2308      30.8508
   47489      18.2254      30.6872
   47490      18.3139      21.9365
   47491      18.2250      32.7816
   47492      18.3029      21.9932
   47493      18.3160      32.3906
   47494      18.1970      31.9803
   47495      18.2299      33.3567
   47496      18.2240      33.8606
   47497      18.2983      33.7214
   47498      18.3091      34.2014
   47499      18.3111      33.1998
   47500      18.2522      33.2480
   47501      18.2366      33.4682
   47502      18.1622      33.0282
   47503      18.2781      33.0772
   47504      18.1972      31.8181
   47505      18.2284      31.7288
   47506      18.1952      32.1976
   47507      18.1216      31.2754
   47508      18.0210      31.0027
   47509      17.9421      31.3809
   47510      18.0272      31.0098
   47511      18.0931      30.9461
   47512      18.1134      31.6266
   47513      18.0527      31.2659
   47514      18.1493      31.7290
   47515      18.0914      30.9221
   47516      17.9719      32.7305
   47517      17.9281      31.9839
   47518      17.9482      31.6377
   47519      17.9489      32.4033
   47520      18.0023      32.1691
   47521      18.0242      32.3074
   47522      18.1818      32.8232
   47523      18.2096      33.0367
   47524      18.1920      33.0569
   47525      18.2582      33.3117
   47526      18.1920      32.9830
   47527      18.1990      32.5339
   47528      18.0723      31.8804
   47529      18.0473      32.3733
   47530      18.0338      32.0867
   47531      18.1278      32.8238
   47532      18.1629      33.4617
   47533      18.0723      32.5372
   47534      18.1997      32.9438
   47535      18.1567      32.6548
   47536      18.1440      32.9126
   47537      18.2348      32.7655
   47538      18.2485      32.0809
   47539      18.0820      31.5694
   47540      18.1490      32.0630
   47541      18.2389      32.2974
   47542      18.2336      32.3344
   47543      18.2249      32.5083
   47544      18.1993      32.4759
   47545      18.1409      32.0151
   47546      18.2235      32.0173
   47547      18.1023      31.7997
   47548      18.1105      32.7188
   47549      18.1028      32.1202
   47550      18.2322      32.0543
   47551      18.1525      31.7696
   47552      18.1890      31.9839
   47553      18.2140      31.7409
   47554      18.3073      31.1520
   47555      18.2575      31.6756
   47556      18.2574      31.2239
   47557      18.0805      30.9832
   47558      18.1591      31.7394
   47559      18.0587      31.2030
   47560      18.0620      31.2947
   47561      18.0483      32.2363
   47562      17.9474      31.5615
   47563      18.0417      32.4598
   47564      18.0691      30.8821
   47565      17.9877      31.0287
   47566      18.0988      32.5323
   47567      17.8988      31.2755
   47568      17.9725      30.9247
   47569      17.9247      31.2098
   47570      17.9652      31.0372
   47571      18.0047      31.3722
   47572      17.9823      31.5067
   47573      17.9812      31.2781
   47574      18.0387      31.4793
   47575      17.9344      30.6417
   47576      18.0074      31.8476
   47577      17.9946      31.6685
   47578      18.0088      31.9391
   47579      17.9407      31.9363
   47580      17.9689      31.8544
   47581      17.8995      31.5829
   47582      17.9897      31.4742
   47583      17.9292      31.2680
   47584      17.8952      30.9967
   47585      18.0372      31.0372
   47586      18.0357      31.0401
   47587      18.0541      31.6167
   47588      17.9821      30.1687
   47589      18.0503      31.0602
   47590      18.0225      31.3363
   47591      18.0289      30.6394
   47592      18.1290      31.2359
   47593      18.0833      31.1242
   47594      18.0771      21.5583
   47595      18.1320      30.9678
   47596      18.1974      31.0588
   47597      18.2507      31.2764
   47598      18.1932      32.2043
   47599      18.1423      21.8271
   47600      18.2535      31.2143
   47601      18.1620      21.9130
   47602      18.0788      21.8781
   47603      17.9734      30.4759
   47604      17.9925      21.2912
   47605      17.9567      30.0484
   47606      17.9820      32.0610
   47607      17.9921      21.2448
   47608      17.9665      31.8880
   47609      18.0176      30.3405
   47610      17.9554      30.1356
   47611      17.9861      30.1573
   47612      18.0934      30.7872
   47613      18.0906      21.1944
   47614      18.0706      21.6127
   47615      18.0241      21.1415
   47616      18.0945      21.5103
   47617      18.1917      31.5199
   47618      18.2876      31.2560
   47619      18.2362      22.4285
   47620      18.0887      21.6750
   47621      18.0922      21.7244
   47622      18.0251      21.6068
   47623      18.0715      30.6902
   47624      18.1740      21.7730
   47625      18.1622      30.7129
   47626      18.2054      21.5773
   47627      18.2471      30.6518
   47628      18.3107      31.2226
   47629      18.3326      31.8005
   47630      18.2787      31.2048
   47631      18.2691      31.6590
   47632      18.3036      31.3285
   47633      18.2904      31.6154
   47634      18.2929      31.8326
   47635      18.2311      31.5551
   47636      18.2629      31.7026
   47637      18.2009      31.4697
   47638      18.2040      22.3458
   47639      18.2596      21.9022
   47640      18.2077      31.1431
   47641      18.2498      21.6861
   47642      18.3148      21.9949
   47643      18.1457      21.5025
   47644      18.2329      21.7168
   47645      18.1934      30.8090
   47646      18.1420      31.5701
   47647      18.1517      31.8741
   47648      18.2819      32.3025
   47649      18.3452      32.9091
   47650      18.3426      32.7721
   47651      18.3449      32.5392
   47652      18.2766      32.6024
   47653      18.2377      32.8332
   47654      18.3389      33.0599
   47655      18.1659      32.2370
   47656      18.1319      32.0215
   47657      18.1841      32.2035
   47658      18.2926      32.4555
   47659      18.2056      32.3034
   47660      18.2215      32.3898
   47661      18.2926      32.8025
   47662      18.2363      32.2422
   47663      18.2808      32.2631
   47664      18.3604      32.5926
   47665      18.3726      32.6496
   47666      18.2253      32.6120
   47667      18.3330      33.7370
   47668      18.3269      33.7511
   47669      18.2731      32.5422
   47670      18.3753      32.5038
   47671      18.3226      32.0573
   47672      18.2368      31.7003
   47673      18.2630      31.6156
   47674      18.2220      31.1526
   47675      18.1629      31.5593
   47676      18.0801      32.2986
   47677      18.2314      32.2496
   47678      18.1336      32.6458
   47679      18.1617      31.6619
   47680      18.0467      31.7151
   47681      18.0648      32.1401
   47682      18.1780      32.0228
   47683      18.1211      31.5670
   47684      18.1511      31.6759
   47685      18.2437      32.3021
   47686      18.3337      31.9452
   47687      18.3793      32.3488
   47688      18.2339      31.5156
   47689      18.2625      32.1460
   47690      18.2424      32.4344
   47691      18.1806      32.9386
   47692      18.1951      32.9064
   47693      18.1944      32.4549
   47694      18.2518      32.9729
   47695      18.2192      33.4809
   47696      18.2485      33.0576
   47697      18.3259      33.3306
   47698      18.2015      32.7136
   47699      18.1643      31.7784
   47700      18.1957      31.7922
   47701      18.2509      33.0239
   47702      18.2374      32.0015
   47703      18.1645      32.8986
   47704      18.0365      31.4263
   47705      18.0204      31.4085
   47706      18.0328      31.8774
   47707      18.0232      31.6600
   47708      17.9762      31.1984
   47709      18.0319      31.4907
   47710      17.9867      31.1268
   47711      17.9448      31.3964
   47712      17.9998      31.9470
   47713      18.1373      31.8761
   47714      17.9716      31.2039
   47715      18.0113      31.1158
   47716      18.0030      31.8350
   47717      18.0863      31.9731
   47718      18.0356      31.8515
   47719      18.0900      31.3790
   47720      18.1167      30.9939
   47721      18.0341      31.4817
   47722      18.1102      31.9446
   47723      18.1497      32.2804
   47724      18.1543      32.6081
   47725      18.1296      33.4741
   47726      18.1927      33.7939
   47727      18.1375      32.9773
   47728      18.2713      33.8743
   47729      18.1817      33.3765
   47730      18.2069      33.0373
   47731      18.2564      32.9074
   47732      18.3453      32.7922
   47733      18.3022      32.6865
   47734      18.3581      32.8995
   47735      18.2903      33.8511
   47736      18.3562      33.4184
   47737      18.2989      33.5176
   47738      18.2826      33.2775
   47739      18.2684      33.3300
   47740      18.3496      34.9912
   47741      18.4978      34.2346
   47742      18.3572      33.5868
   47743      18.4796      34.6032
   47744      18.5811      33.8817
   47745      18.5491      33.6385
   47746      18.5640      34.0113
   47747      18.4411      33.3250
   47748      18.5447      32.3174
   47749      18.4656      32.5666
   47750      18.4953      32.9453
   47751      18.5135      32.7883
   47752      18.4992      33.2376
   47753      18.5990      33.7685
   47754      18.6307      33.7319
   47755      18.7168      34.0363
   47756      18.5908      35.0803
   47757      18.6421      34.5914
   47758      18.6089      33.8077
   47759      18.6946      33.5451
   47760      18.7536      34.2365
   47761      18.7476      33.5288
   47762      18.8023      34.0141
   47763      18.8073      34.3499
   47764      18.8224      32.4849
   47765      18.6596      33.5496
   47766      18.6961      33.8662
   47767      18.7328      33.5639
   47768      18.8104      33.8895
   47769      18.7684      34.2666
   47770      18.7108      33.3337
   47771      18.8093      34.1775
   47772      18.6192      33.5552
   47773      18.6771      33.5837
   47774      18.7471      33.8175
   47775      18.6783      34.2723
   47776      18.7742      34.4877
   47777      18.7761      34.9063
   47778      18.9382      35.1478
   47779      18.9029      35.2851
   47780      18.8666      34.6580
   47781      18.7712      33.6153
   47782      18.7910      33.6336
   47783      18.7158      34.0245
   47784      18.7055      33.3155
   47785      18.6924      32.9876
   47786      18.8568      33.8756
   47787      18.6333      33.3908
   47788      18.7431      33.5149
   47789      18.7419      33.6218
   47790      18.6725      33.8857
   47791      18.6526      34.3154
   47792      18.6990      33.7553
   47793      18.6993      34.3457
   47794      18.7548      34.4111
   47795      18.5468      33.0472
   47796      18.5440      33.0142
   47797      18.5669      33.7410
   47798      18.6023      33.4374
   47799      18.5557      33.7435
   47800      18.6019      33.6172
   47801      18.6011      33.2055
   47802      18.6448      33.8068
   47803      18.6161      32.7214
   47804      18.5442      33.2180
   47805      18.6771      33.2319
   47806      18.6090      33.5392
   47807      18.8180      33.3888
   47808      18.7830      32.7201
   47809      18.8318      33.3667
   47810      18.9130      33.1789
   47811      19.0324      34.1733
   47812      18.9561      34.1072
   47813      18.8523      34.1838
   47814      18.7930      33.7047
   47815      18.7484      33.7375
   47816      18.5950      33.5915
   47817      18.6477      33.3480
   47818      18.6268      33.6333
   47819      18.6108      34.5255
   47820      18.6361      33.5646
   47821      18.5305      33.0838
   47822      18.4741      33.0038
   47823      18.4026      32.6464
   47824      18.3426      33.0196
   47825      18.4854      33.1302
   47826      18.4068      33.1374
   47827      18.5808      33.4877
   47828      18.5099      32.7795
   47829      18.5833      22.6300
   47830      18.4407      31.9569
   47831      18.3705      32.9202
   47832      18.4278      32.6982
   47833      18.6686      32.7134
   47834      18.6044      33.3388
   47835      18.5502      32.8278
   47836      18.5042      32.5859
   47837      18.6376      32.3028
   47838      18.6808      32.2609
   47839      18.6503      32.5497
   47840      18.6604      32.4943
   47841      18.7928      23.6668
   47842      18.8196      33.1587
   47843      18.7721      23.8030
   47844      18.7860      23.1674
   47845      18.8231      23.5674
   47846      18.7242      23.0948
   47847      18.7070      31.8164
   47848      18.7042      22.7933
   47849      18.7090      32.7174
   47850      18.6463      31.8012
   47851      18.5782      31.4663
   47852      18.7239      32.3076
   47853      18.7856      32.0824
   47854      18.8861      32.6480
   47855      18.8415      22.8362
   47856      18.7452      22.6562
   47857      18.8224      22.9464
   47858      18.8191      22.9339
   47859      18.7469      23.0920
   47860      18.6378      31.7139
   47861      18.6718      22.9652
   47862      18.6727      23.2412
   47863      18.7535      23.5219
   47864      18.9106      23.6595
   47865      18.8800      23.7501
   47866      18.9285      24.1338
   47867      18.8542      24.9322
   47868      18.9430      25.4546
   47869      18.9104      25.5014
   47870      18.8403      25.3179
   47871      18.9385      24.9657
   47872      18.8182      24.5354
   47873      18.7496      24.8085
   47874      18.7222      24.5625
   47875      18.7445      23.7435
   47876      18.7895      23.8849
   47877      18.8505      33.6858
   47878      18.8662      24.0225
   47879      18.9585      24.4981
   47880      18.9712      25.0932
   47881      18.9795      24.6351
   47882      18.9486      24.6969
   47883      18.9672      24.3589
   47884      18.9641      25.1938
   47885      18.9426      24.3050
   47886      19.0000      24.8920
   47887      18.8941      25.3246
   47888      18.8664      25.4558
   47889      18.9031      24.3823
   47890      18.7989      23.6961
   47891      18.8035      33.9757
   47892      18.7119      23.5934
   47893      18.8016      33.4010
   47894      18.8149      23.9527
   47895      18.9526      33.8563
   47896      19.0164      24.3296
   47897      18.8246      23.7201
   47898      18.9913      33.8279
   47899      19.0251      34.2541
   47900      19.0306      34.2135
   47901      18.9587      34.1598
   47902      18.9795      23.9339
   47903      18.8612      33.5596
   47904      18.8467      33.5618
   47905      18.9143      34.6769
   47906      18.8520      33.5272
   47907      18.8739      33.9629
   47908      18.8126      23.3942
   47909      18.8185      33.6697
   47910      18.7823      34.0270
   47911      18.9277      34.3430
   47912      18.8994      34.3693
   47913      18.9610      33.4520
   47914      18.9342      34.0521
   47915      18.8096      23.3130
   47916      18.9224      32.7926
   47917      18.7970      22.8888
   47918      18.8177      23.2879
   47919      19.0360      23.5972
   47920      19.0115      23.7993
   47921      18.9387      23.5142
   47922      18.8986      32.9755
   47923      18.9431      33.3245
   47924      18.8573      23.7413
   47925      18.8014      22.9579
   47926      18.8363      32.4225
   47927      18.8512      32.7991
   47928      18.8247      32.5364
   47929      18.8085      32.0230
   47930      18.7512      22.5692
   47931      18.7614      32.4595
   47932      18.7481      32.9640
   47933      18.7551      32.4331
   47934      18.8131      33.2400
   47935      18.6818      31.9668
   47936      18.7005      32.6603
   47937      18.7564      22.9375
   47938      18.8081      23.0048
   47939      18.7811      32.3112
   47940      18.6879      32.2000
   47941      18.6463      31.8021
   47942      18.7939      31.9923
   47943      18.7582      22.9386
   47944      18.7916      23.0942
   47945      18.7459      23.0308
   47946      18.8087      22.8153
   47947      18.8301      32.6707
   47948      18.7629      32.4016
   47949      18.7418      32.7488
   47950      18.8078      32.3597
   47951      18.7849      31.8479
   47952      18.7912      31.7722
   47953      18.7706      32.2537
   47954      18.8315      31.4956
   47955      18.9131      33.6065
   47956      18.8956      33.5132
   47957      19.1269      33.5695
   47958      18.9799      33.7921
   47959      18.9355      33.0100
   47960      19.0076      32.5832
   47961      19.0609      23.6465
   47962      19.0614      23.3228
   47963      18.7916      32.9269
   47964      18.8807      33.0229
   47965      18.8561      32.6797
   47966      18.8920      33.0399
   47967      18.8706      33.2349
   47968      18.7654      32.6690
   47969      18.8755      33.3126
   47970      18.7092      32.9327
   47971      18.7868      33.0813
   47972      18.7686      32.9600
   47973      18.7228      22.8308
   47974      18.9015      22.9132
   47975      18.8327      32.1191
   47976      18.7355      33.2575
   47977      18.7353      32.5250
   47978      18.8003      23.3531
   47979      18.9965      23.1349
   47980      18.8135      23.2255
   47981      18.8921      32.5235
   47982      18.9271      23.2204
   47983      18.8776      32.1353
   47984      18.8166      32.8809
   47985      18.8627      32.8073
   47986      18.7957      32.5237
   47987      18.7908      32.8461
   47988      18.6970      32.0639
   47989      18.8160      32.0733
   47990      18.6801      31.9553
   47991      18.8174      32.6491
   47992      18.8415      32.2370
   47993      18.9235      32.2532
   47994      18.9795      22.3587
   47995      18.8918      32.3769
   47996      19.0291      32.9571
   47997      18.8267      32.3685
   47998      18.8184      32.3416
   47999      18.8383      32.5293
   48000      18.8784      33.2918
   48001      18.8680      33.9780
   48002      18.7367      32.9083
   48003      18.7847      33.4290
   48004      18.7260      33.7921
   48005      18.8553      33.1712
   48006      18.6641      33.2430
   48007      18.7508      32.2149
   48008      18.8017      32.5567
   48009      18.8661      32.9962
   48010      18.7163      33.4272
   48011      18.7261      33.6662
   48012      18.6958      32.5928
   48013      18.8584      32.4902
   48014      18.8354      32.6674
   48015      18.8552      32.9145
   48016      18.7226      32.4298
   48017      18.8431      32.4966
   48018      18.7824      32.4254
   48019      18.7431      31.9406
   48020      18.7638      33.2456
   48021      18.9432      33.0910
   48022      18.9585      33.3675
   48023      18.9273      33.2321
   48024      18.7591      33.1215
   48025      18.7512      32.3995
   48026      18.7620      23.1780
   48027      18.7931      32.9337
   48028      18.9332      23.5274
   48029      18.7896      32.3373
   48030      18.7701      32.0189
   48031      18.6797      31.6898
   48032      18.6101      31.9900
   48033      18.5372      31.9840
   48034      18.5549      32.9303
   48035      18.4161      32.4246
   48036      18.4597      33.0797
   48037      18.4329      32.4629
   48038      18.4784      33.0863
   48039      18.4736      32.7763
   48040      18.3846      33.0777
   48041      18.5322      33.2532
   48042      18.5594      33.1995
   48043      18.5343      33.5577
   48044      18.3492      31.7821
   48045      18.4098      32.0971
   48046      18.4453      32.6567
   48047      18.3728      32.4241
   48048      18.3630      32.8834
   48049      18.2145      32.3593
   48050      18.3313      33.5451
   48051      18.3179      32.7321
   48052      18.3550      32.4788
   48053      18.3867      32.7790
   48054      18.3497      33.4812
   48055      18.3617      32.3106
   48056      18.3753      32.4074
   48057      18.4495      33.2326
   48058      18.4603      32.5676
   48059      18.4535      32.7653
   48060      18.4749      32.2481
   48061      18.5339      33.3685
   48062      18.4601      33.1006
   48063      18.4659      33.6622
   48064      18.4359      33.0202
   48065      18.4104      33.1963
   48066      18.3468      32.4669
   48067      18.3501      32.5121
   48068      18.3580      32.7729
   48069      18.4038      32.0898
   48070      18.4603      32.4785
   48071      18.5262      32.5864
   48072      18.4538      32.0311
   48073      18.4567      32.0031
   48074      18.5011      31.9604
   48075      18.4880      32.2169
   48076      18.5774      32.3715
   48077      18.5421      32.6036
   48078      18.5474      33.0235
   48079      18.6200      32.6153
   48080      18.8074      33.0130
   48081      18.6105      32.3147
   48082      18.6779      32.6271
   48083      18.6528      32.9745
   48084      18.5941      32.2522
   48085      18.5603      32.0578
   48086      18.6676      32.7609
   48087      18.6324      33.5765
   48088      18.5512      33.4700
   48089      18.5199      33.3813
   48090      18.4305      33.8542
   48091      18.5024      32.4944
   48092      18.3798      32.0332
   48093      18.3109      32.3705
   48094      18.3375      31.6713
   48095      18.3293      32.4728
   48096      18.4568      32.5740
   48097      18.6189      32.8047
   48098      18.5781      33.6526
   48099      18.4096      32.2347
   48100      18.5593      33.0552
   48101      18.4606      32.9834
   48102      18.5489      33.7196
   48103      18.5156      33.3923
   48104      18.5747      33.5931
   48105      18.4669      33.9183
   48106      18.5426      33.0966
   48107      18.4067      33.1764
   48108      18.4649      33.2586
   48109      18.2781      32.3964
   48110      18.4264      32.8240
   48111      18.4332      32.4758
   48112      18.4011      32.6924
   48113      18.6169      33.1273
   48114      18.4332      32.5153
   48115      18.4655      32.0845
   48116      18.6004      33.6111
   48117      18.5424      32.8117
   48118      18.6952      33.3448
   48119      18.7410      33.4941
   48120      18.7102      23.1915
   48121      18.7195      23.1059
   48122      18.8005      32.9091
   48123      18.6703      32.2276
   48124      18.7349      32.8619
   48125      18.8130      32.7957
   48126      18.9616      33.5598
   48127      18.8750      33.2900
   48128      18.8482      32.6114
   48129      18.9004      33.4607
   48130      18.8956      33.0586
   48131      18.7758      32.7132
   48132      18.8804      33.5555
   48133      18.9373      33.6462
   48134      18.8366      33.0339
   48135      18.9185      34.2140
   48136      18.8207      33.8554
   48137      18.8607      33.7044
   48138      18.8386      33.3131
   48139      18.5971      32.7734
   48140      18.6866      33.0971
   48141      18.6558      33.3123
   48142      18.6369      33.0828
   48143      18.6836      33.4927
   48144      18.7098      33.6621
   48145      18.7175      33.5922
   48146      18.6537      33.1702
   48147      18.7337      33.3099
   48148      18.8122      32.7734
   48149      18.6044      32.2395
   48150      18.6172      33.0366
   48151      18.6497      32.6250
   48152      18.6161      32.2419
   48153      18.6034      32.5017
   48154      18.5785      32.2954
   48155      18.6010      32.3448
   48156      18.6157      32.5947
   48157      18.4698      31.9671
   48158      18.5989      32.5825
   48159      18.5900      32.3052
   48160      18.7032      32.1990
   48161      18.7024      33.0651
   48162      18.5944      32.6216
   48163      18.5846      32.9271
   48164      18.6755      32.3241
   48165      18.6157      32.9093
   48166      18.6481      31.9765
   48167      18.7113      32.0463
   48168      18.5975      31.8829
   48169      18.6255      32.2251
   48170      18.5987      31.9888
   48171      18.5559      32.4238
   48172      18.5389      33.1813
   48173      18.5384      32.0928
   48174      18.6753      33.2335
   48175      18.7416      32.5609
   48176      18.6426      33.2205
   48177      18.5702      32.4558
   48178      18.5655      31.7757
   48179      18.7359      32.2963
   48180      18.8184      32.8833
   48181      18.7324      32.3411
   48182      18.7071      32.7937
   48183      18.6084      33.1148
   48184      18.5485      32.5651
   48185      18.4798      32.8239
   48186      18.5575      32.3847
   48187      18.5443      33.3315
   48188      18.5656      33.1301
   48189      18.5071      33.0431
   48190      18.5626      34.0295
   48191      18.5513      32.7553
   48192      18.5537      32.7520
   48193      18.5881      32.9666
   48194      18.4926      32.3452
   48195      18.5230      32.6875
   48196      18.4730      32.6579
   48197      18.5489      32.5328
   48198      18.5281      32.2424
   48199      18.6408      32.5570
   48200      18.5600      31.9199
   48201      18.6978      32.1695
   48202      18.7768      22.7819
   48203      18.7405      32.8515
   48204      18.6835      31.8289
   48205      18.6580      32.3256
   48206      18.6821      33.6748
   48207      18.7470      33.3577
   48208      18.6374      32.4644
   48209      18.7328      33.0067
   48210      18.9187      33.0958
   48211      18.7324      22.6931
   48212      18.8431      32.9004
   48213      18.8733      32.7949
   48214      18.6747      32.7327
   48215      18.7751      32.6434
   48216      18.6671      33.2822
   48217      18.5825      33.4484
   48218      18.6048      33.7535
   48219      18.6416      33.9623
   48220      18.5855      33.5266
   48221      18.6704      33.6284
   48222      18.5288      34.1101
   48223      18.5473      33.3067
   48224      18.5308      33.3933
   48225      18.4905      33.3647
   48226      18.4616      33.3908
   48227      18.4894      32.9679
   48228      18.4927      33.3704
   48229      18.4127      32.7316
   48230      18.3505      32.6644
   48231      18.4927      32.8975
   48232      18.5405      32.5581
   48233      18.3591      31.8199
   48234      18.4333      32.7559
   48235      18.5024      32.7814
   48236      18.4453      32.7343
   48237      18.4736      32.7642
   48238      18.5577      32.3505
   48239      18.5068      32.2960
   48240      18.7037      32.7772
   48241      18.5567      32.6573
   48242      18.6007      33.1771
   48243      18.5413      33.2511
   48244      18.5419      33.1207
   48245      18.5967      33.6873
   48246      18.5712      32.3788
   48247      18.6837      33.7439
   48248      18.5095      33.2721
   48249      18.5574      33.6641
   48250      18.3829      32.6959
   48251      18.4175      31.6890
   48252      18.2609      32.8325
   48253      18.3960      32.0695
   48254      18.4352      33.0176
   48255      18.4345      31.8019
   48256      18.3843      31.7446
   48257      18.3907      22.0244
   48258      18.3211      31.4069
   48259      18.3990      30.8886
   48260      18.3522      32.4163
   48261      18.3587      32.2367
   48262      18.4251      22.0572
   48263      18.4271      22.1133
   48264      18.5985      32.6853
   48265      18.7519      22.8143
   48266      18.7629      33.6909
   48267      18.5788      32.4268
   48268      18.5287      31.6305
   48269      18.5100      31.4981
   48270      18.4965      22.3688
   48271      18.4563      22.2232
   48272      18.7316      22.9466
   48273      18.7755      23.1129
   48274      18.7068      32.2386
   48275      18.6697      32.0732
   48276      18.6091      33.5584
   48277      18.6624      32.9038
   48278      18.6162      33.0097
   48279      18.7064      34.0710
   48280      18.7577      34.0322
   48281      18.7641      32.7148
   48282      18.7277      34.0749
   48283      18.7697      33.6400
   48284      18.8098      23.7595
   48285      18.7493      33.2664
   48286      18.6665      23.4128
   48287      18.7121      23.4214
   48288      18.6112      33.1315
   48289      18.6061      23.2020
   48290      18.6274      23.1758
   48291      18.6578      23.4627
   48292      18.7014      23.2294
   48293      18.7916      23.4154
   48294      18.8401      23.3694
   48295      18.8750      33.3400
   48296      18.8705      23.3858
   48297      18.6885      23.3910
   48298      18.7985      32.1330
   48299      18.8380      33.3904
   48300      18.7746      33.6891
   48301      18.7369      23.1511
   48302      18.7142      32.6747
   48303      18.5319      31.9140
   48304      18.6049      22.9435
   48305      18.5672      23.2602
   48306      18.5782      22.7135
   48307      18.5033      22.8622
   48308      18.5268      22.7515
   48309      18.5588      22.6668
   48310      18.5145      31.9633
   48311      18.5377      31.8846
   48312      18.5713      32.9115
   48313      18.5804      22.4785
   48314      18.5853      22.5862
   48315      18.4550      32.3292
   48316      18.4736      33.2488
   48317      18.4839      33.1352
   48318      18.3385      22.5088
   48319      18.3051      31.4041
   48320      18.4276      22.2694
   48321      18.4016      31.4687
   48322      18.4176      31.9281
   48323      18.3879      22.1939
   48324      18.4998      22.1374
   48325      18.3316      21.8701
   48326      18.4559      22.3505
   48327      18.3824      32.8968
   48328      18.4738      31.8017
   48329      18.4369      31.2237
   48330      18.5257      31.4300
   48331      18.6413      32.2238
   48332      18.6189      32.4766
   48333      18.5632      32.9196
   48334      18.5717      33.7394
   48335      18.5106      33.7295
   48336      18.5150      33.4634
   48337      18.5720      33.4729
   48338      18.3818      33.8147
   48339      18.3085      33.6220
   48340      18.3444      33.6420
   48341      18.2940      33.4257
   48342      18.3302      34.1734
   48343      18.3458      33.5874
   48344      18.2639      33.5361
   48345      18.4004      33.5108
   48346      18.4090      33.1019
   48347      18.4532      34.1942
   48348      18.4339      33.2099
   48349      18.4621      33.8194
   48350      18.3307      33.2936
   48351      18.3382      32.6893
   48352      18.2941      33.1256
   48353      18.3695      32.6510
   48354      18.3267      32.6412
